pattern_id,predicate,sup,card_class,pr_quartile,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P7,producer,4764,single,Q3,2.5210084033613445,2.5210084033613445,3.221288515406162,3.081232492997199,0.2801120448179272,2.801120448179272,714
P7,producer,4764,single,Q2,3.221288515406162,3.361344537815126,3.6414565826330536,3.361344537815126,0.2801120448179272,3.5014005602240896,714
P7,producer,4764,single,Q1,6.302521008403361,6.302521008403361,7.563025210084033,7.282913165266107,0.4201680672268907,6.722689075630252,714
P8,author,4612,few,Q4,2.0,2.5,2.5,2.5,2.0,2.5,200
P8,author,4612,few,Q3,0.0,0.0,1.5,1.0,1.0,1.0,200
P8,author,4612,few,Q2,1.0,1.0,3.5000000000000004,1.5,1.5,5.0,200
P8,author,4612,few,Q1,0.5050505050505051,0.5050505050505051,5.555555555555555,3.0303030303030303,0.5050505050505051,6.0606060606060606,198
P8,author,4612,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,many,Q2,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,many,Q1,0.0,0.0,0.0,0.0,0.0,0.0,1
P8,author,4612,single,Q4,5.51948051948052,5.51948051948052,6.1688311688311686,6.1688311688311686,0.6493506493506493,5.681818181818182,616
P8,author,4612,single,Q3,4.058441558441558,4.058441558441558,4.545454545454546,4.220779220779221,0.3246753246753247,4.383116883116883,616
P8,author,4612,single,Q2,9.090909090909092,9.090909090909092,10.064935064935066,10.064935064935066,0.487012987012987,9.253246753246753,616
P8,author,4612,single,Q1,8.794788273615636,8.794788273615636,12.703583061889251,11.400651465798044,0.4885993485342019,9.446254071661238,614
P9,composer,2771,few,Q4,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,1.5151515151515151,3.0303030303030303,66
P9,composer,2771,few,Q3,0.0,0.0,0.0,0.0,0.0,0.0,66
P9,composer,2771,few,Q2,0.0,0.0,0.0,0.0,0.0,0.0,66
P9,composer,2771,few,Q1,0.0,0.0,0.0,0.0,0.0,4.615384615384616,65
P9,composer,2771,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P9,composer,2771,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,1
P9,composer,2771,single,Q4,1.6728624535315983,1.6728624535315983,1.858736059479554,1.858736059479554,0.0,1.6728624535315983,538
P9,composer,2771,single,Q3,1.3011152416356877,1.3011152416356877,1.6728624535315983,1.3011152416356877,0.0,1.486988847583643,538
P9,composer,2771,single,Q2,4.646840148698884,4.646840148698884,4.646840148698884,4.646840148698884,0.0,4.646840148698884,538
P9,composer,2771,single,Q1,11.194029850746269,11.194029850746269,11.567164179104475,11.380597014925373,0.0,11.380597014925373,536
