pattern_id,predicate,sup,card_class,pr_quartile,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P1,author,19810,few,Q4,1.5625,1.5625,1.5625,1.5625,1.5625,1.5625,128
P1,author,19810,few,Q3,0.0,0.0,0.0,0.0,0.0,3.90625,128
P1,author,19810,few,Q2,0.0,0.0,0.0,0.0,0.0,1.5625,128
P1,author,19810,few,Q1,0.0,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.0,2.380952380952381,126
P1,author,19810,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P1,author,19810,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,1
P1,author,19810,many,Q2,0.0,0.0,0.0,0.0,0.0,0.0,1
P1,author,19810,single,Q4,2.1,2.8000000000000003,2.5,2.5,0.7000000000000001,2.7,1000
P1,author,19810,single,Q3,1.7000000000000002,2.0,1.7999999999999998,1.9,0.3,2.1,1000
P1,author,19810,single,Q2,1.3,1.7000000000000002,1.6,1.5,0.2,1.7000000000000002,1000
P1,author,19810,single,Q1,3.8,4.9,4.7,4.9,0.1,5.2,1000
P2,illustrator,369,few,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P2,illustrator,369,single,Q4,0.0,0.0,0.0,0.0,0.0,0.0,92
P2,illustrator,369,single,Q3,0.0,0.0,0.0,0.0,0.0,0.0,92
P2,illustrator,369,single,Q2,2.1739130434782608,2.1739130434782608,3.260869565217391,3.260869565217391,0.0,3.260869565217391,92
P2,illustrator,369,single,Q1,3.296703296703297,3.296703296703297,3.296703296703297,3.296703296703297,1.098901098901099,3.296703296703297,91
P3,coverArtist,294,single,Q4,0.0,0.0,0.0,0.0,0.0,0.0,74
P3,coverArtist,294,single,Q3,0.0,0.0,0.0,0.0,0.0,0.0,74
P3,coverArtist,294,single,Q2,0.0,0.0,0.0,0.0,0.0,0.0,74
P3,coverArtist,294,single,Q1,0.0,0.0,0.0,0.0,0.0,0.0,72
P4,translator,184,few,Q4,0.0,0.0,0.0,0.0,0.0,0.0,2
P4,translator,184,few,Q3,0.0,0.0,0.0,0.0,0.0,0.0,2
P4,translator,184,few,Q2,0.0,0.0,0.0,0.0,0.0,0.0,2
P4,translator,184,few,Q1,0.0,0.0,0.0,0.0,0.0,0.0,1
P4,translator,184,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P4,translator,184,single,Q4,0.0,0.0,0.0,0.0,0.0,0.0,42
P4,translator,184,single,Q3,0.0,0.0,0.0,0.0,0.0,0.0,42
P4,translator,184,single,Q2,0.0,0.0,0.0,0.0,0.0,0.0,42
P4,translator,184,single,Q1,0.0,0.0,0.0,0.0,0.0,0.0,41
P8,publisher,41,single,Q4,0.0,0.0,0.0,0.0,0.0,0.0,11
P8,publisher,41,single,Q3,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0,9.090909090909092,11
P8,publisher,41,single,Q2,0.0,0.0,0.0,0.0,0.0,0.0,11
P8,publisher,41,single,Q1,0.0,0.0,0.0,0.0,0.0,0.0,8
