pattern_id,predicate,sup,card_class,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P1,author,19810,few,1.568627450980392,3.92156862745098,7.254901960784315,6.2745098039215685,1.7647058823529411,10.588235294117649,510
P1,author,19810,many,0.0,0.0,0.0,0.0,0.0,0.0,3
P1,author,19810,single,21.075,22.75,22.875,23.775,3.8,23.45,4000
P2,illustrator,369,few,0.0,0.0,0.0,0.0,0.0,0.0,1
P2,illustrator,369,single,21.25340599455041,21.7983651226158,22.3433242506812,21.7983651226158,3.5422343324250685,21.7983651226158,367
P3,coverArtist,294,single,7.142857142857142,7.482993197278912,7.142857142857142,7.142857142857142,1.3605442176870748,7.482993197278912,294
P4,translator,184,few,0.0,0.0,0.0,0.0,0.0,0.0,7
P4,translator,184,many,0.0,0.0,0.0,0.0,0.0,0.0,1
P4,translator,184,single,3.592814371257485,3.592814371257485,4.790419161676647,4.790419161676647,0.5988023952095809,3.592814371257485,167
P8,publisher,41,single,7.317073170731707,7.317073170731707,7.317073170731707,7.317073170731707,0.0,7.317073170731707,41
