pattern_id,predicate,sup,card_class,pr_quartile,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P3,executiveProducer,7193,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,4
P3,executiveProducer,7193,many,Q2,0.0,0.0,0.0,0.0,0.0,0.0,4
P3,executiveProducer,7193,many,Q1,0.0,0.0,0.0,0.0,0.0,0.0,2
P3,executiveProducer,7193,single,Q4,0.6993006993006993,0.6993006993006993,0.9790209790209792,0.6993006993006993,0.0,0.9790209790209792,715
P3,executiveProducer,7193,single,Q3,1.5384615384615383,1.5384615384615383,1.6783216783216783,1.6783216783216783,0.0,1.6783216783216783,715
P3,executiveProducer,7193,single,Q2,1.5384615384615383,1.5384615384615383,1.6783216783216783,1.5384615384615383,0.0,1.6783216783216783,715
P3,executiveProducer,7193,single,Q1,2.801120448179272,2.801120448179272,3.361344537815126,2.941176470588235,0.2801120448179272,3.221288515406162,714
P4,presenter,6955,few,Q4,0.2967359050445104,0.8902077151335311,1.1869436201780417,1.1869436201780417,0.2967359050445104,1.483679525222552,337
P4,presenter,6955,few,Q3,0.0,0.2967359050445104,0.5934718100890208,0.2967359050445104,0.0,0.2967359050445104,337
P4,presenter,6955,few,Q2,0.0,0.5934718100890208,1.1869436201780417,0.5934718100890208,0.0,0.8902077151335311,337
P4,presenter,6955,few,Q1,0.0,0.5970149253731344,1.791044776119403,1.1940298507462688,0.0,1.1940298507462688,335
P4,presenter,6955,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,1
P4,presenter,6955,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,1
P4,presenter,6955,single,Q4,8.571428571428571,8.571428571428571,9.659863945578232,9.251700680272108,0.0,9.251700680272108,735
P4,presenter,6955,single,Q3,9.387755102040815,9.387755102040815,10.748299319727892,10.476190476190476,0.1360544217687074,9.659863945578232,735
P4,presenter,6955,single,Q2,10.748299319727892,10.884353741496598,12.244897959183673,11.700680272108844,0.2721088435374149,11.428571428571429,735
P4,presenter,6955,single,Q1,16.916780354706685,17.189631650750343,18.144611186903138,17.598908594815825,0.1364256480218281,17.871759890859483,733
P5,creator,6755,few,Q4,0.0,0.0,0.7352941176470588,0.0,0.0,0.3676470588235294,272
P5,creator,6755,few,Q3,0.3676470588235294,0.3676470588235294,1.8382352941176472,1.1029411764705883,0.3676470588235294,1.4705882352941175,272
P5,creator,6755,few,Q2,0.3676470588235294,0.7352941176470588,3.308823529411765,1.1029411764705883,0.7352941176470588,3.308823529411765,272
P5,creator,6755,few,Q1,1.8518518518518516,3.7037037037037033,5.9259259259259265,4.814814814814815,1.8518518518518516,7.037037037037037,270
P5,creator,6755,many,Q4,0.0,0.0,100.0,0.0,0.0,100.0,2
P5,creator,6755,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,2
P5,creator,6755,many,Q2,0.0,0.0,0.0,0.0,0.0,0.0,2
P5,creator,6755,single,Q4,2.1999999999999997,2.1999999999999997,2.7,2.4,0.3,2.3,1000
P5,creator,6755,single,Q3,1.9,1.9,2.1,2.1999999999999997,0.1,2.1,1000
P5,creator,6755,single,Q2,5.0,5.1,5.6000000000000005,5.4,0.2,5.5,1000
P5,creator,6755,single,Q1,8.5,8.5,9.7,9.3,0.8,9.0,1000
P6,voice,6364,few,Q4,0.0,0.0,0.0,0.0,0.0,0.0,283
P6,voice,6364,few,Q3,0.0,0.0,0.3533568904593639,0.0,0.0,0.0,283
P6,voice,6364,few,Q2,0.0,0.0,0.3533568904593639,0.0,0.0,0.3533568904593639,283
P6,voice,6364,few,Q1,0.0,0.0,0.3558718861209964,0.0,0.0,0.0,281
P6,voice,6364,many,Q4,0.0,0.0,0.0,0.0,0.0,0.0,2
P6,voice,6364,many,Q3,0.0,0.0,0.0,0.0,0.0,0.0,2
P6,voice,6364,many,Q2,0.0,0.0,0.0,0.0,0.0,0.0,2
P6,voice,6364,single,Q4,0.0,0.0,0.0,0.0,0.0,0.0,69
P6,voice,6364,single,Q3,2.898550724637681,2.898550724637681,2.898550724637681,2.898550724637681,0.0,2.898550724637681,69
P6,voice,6364,single,Q2,0.0,0.0,0.0,0.0,0.0,0.0,69
